time,open,high,low,close,tick_volume
2025-04-21 04:50:00,0.51841,0.51844,0.51836,0.51841,78
2025-04-21 04:51:00,0.5184,0.51843,0.51826,0.51838,98
2025-04-21 04:52:00,0.51837,0.51842,0.51835,0.51837,70
2025-04-21 04:53:00,0.51836,0.51837,0.51823,0.51826,63
2025-04-21 04:54:00,0.51826,0.51829,0.51801,0.51802,56
2025-04-21 04:55:00,0.51802,0.51834,0.51801,0.51831,71
2025-04-21 04:56:00,0.51832,0.51835,0.51826,0.51831,60
2025-04-21 04:57:00,0.51831,0.51835,0.51826,0.51828,77
2025-04-21 04:58:00,0.51827,0.51833,0.51822,0.51832,65
2025-04-21 04:59:00,0.51832,0.51837,0.51828,0.51832,66
2025-04-21 05:00:00,0.51832,0.51833,0.51822,0.51824,51
2025-04-21 05:01:00,0.51823,0.51839,0.51822,0.51836,86
2025-04-21 05:02:00,0.51834,0.51839,0.51826,0.51837,73
2025-04-21 05:03:00,0.51837,0.51845,0.51833,0.51842,87
2025-04-21 05:04:00,0.51843,0.51847,0.51839,0.51847,53
2025-04-21 05:05:00,0.51848,0.5185,0.51843,0.51846,53
2025-04-21 05:06:00,0.51847,0.51847,0.51838,0.51845,57
2025-04-21 05:07:00,0.51846,0.51854,0.51842,0.51854,70
2025-04-21 05:08:00,0.51854,0.51855,0.51839,0.5184,49
2025-04-21 05:09:00,0.5184,0.51843,0.5183,0.51832,38
2025-04-21 05:10:00,0.51832,0.51835,0.51822,0.51824,76
2025-04-21 05:11:00,0.51825,0.51828,0.5182,0.51823,46
2025-04-21 05:12:00,0.51822,0.51825,0.51816,0.51824,58
2025-04-21 05:13:00,0.51824,0.51839,0.51824,0.51832,56
2025-04-21 05:14:00,0.51833,0.51835,0.51819,0.51828,61
2025-04-21 05:15:00,0.51829,0.51833,0.51826,0.51829,58
2025-04-21 05:16:00,0.51829,0.51832,0.51821,0.51832,36
2025-04-21 05:17:00,0.51832,0.5185,0.51828,0.51849,82
2025-04-21 05:18:00,0.51849,0.5185,0.51831,0.51834,87
2025-04-21 05:19:00,0.51834,0.51839,0.51819,0.51825,69
2025-04-21 05:20:00,0.51825,0.51826,0.518,0.51814,75
2025-04-21 05:21:00,0.51814,0.51822,0.51806,0.51819,52
2025-04-21 05:22:00,0.5182,0.51824,0.51808,0.5181,63
2025-04-21 05:23:00,0.5181,0.51819,0.51809,0.51811,50
2025-04-21 05:24:00,0.51812,0.51815,0.51802,0.51808,66
2025-04-21 05:25:00,0.51809,0.51815,0.51808,0.51813,71
2025-04-21 05:26:00,0.51814,0.5182,0.51811,0.51816,49
2025-04-21 05:27:00,0.51816,0.51816,0.5179,0.51793,97
2025-04-21 05:28:00,0.51793,0.51794,0.51666,0.51695,210
2025-04-21 05:29:00,0.51694,0.51717,0.51686,0.51695,138
2025-04-21 05:30:00,0.51694,0.51714,0.51687,0.51708,143
2025-04-21 05:31:00,0.51707,0.51748,0.51698,0.51743,141
2025-04-21 05:32:00,0.51741,0.51748,0.51713,0.51714,114
2025-04-21 05:33:00,0.51713,0.51723,0.51712,0.51719,103
2025-04-21 05:34:00,0.51717,0.51724,0.51658,0.5166,119
2025-04-21 05:35:00,0.51674,0.51681,0.51663,0.51679,108
2025-04-21 05:36:00,0.51679,0.51687,0.51655,0.51662,100
2025-04-21 05:37:00,0.51657,0.51665,0.51648,0.51665,85
2025-04-21 05:38:00,0.51661,0.51689,0.51649,0.51649,95
2025-04-21 05:39:00,0.5165,0.51652,0.51633,0.51643,103
2025-04-21 05:40:00,0.51644,0.51655,0.51638,0.51642,95
2025-04-21 05:41:00,0.51643,0.51643,0.51619,0.51626,88
2025-04-21 05:42:00,0.51627,0.51645,0.51619,0.51645,104
2025-04-21 05:43:00,0.51646,0.51658,0.51644,0.51644,85
2025-04-21 05:44:00,0.51644,0.51659,0.5164,0.51653,81
2025-04-21 05:45:00,0.51651,0.5166,0.51643,0.51646,75
2025-04-21 05:46:00,0.51646,0.5166,0.51646,0.51659,65
2025-04-21 05:47:00,0.5166,0.5168,0.51654,0.51679,93
2025-04-21 05:48:00,0.5168,0.51686,0.51665,0.51671,86
2025-04-21 05:49:00,0.51673,0.51683,0.51666,0.51673,89
2025-04-21 05:50:00,0.51674,0.51694,0.51671,0.51687,77
2025-04-21 05:51:00,0.51687,0.51707,0.51687,0.51705,86
2025-04-21 05:52:00,0.51705,0.51705,0.51692,0.51702,45
2025-04-21 05:53:00,0.51703,0.51703,0.51693,0.51701,87
2025-04-21 05:54:00,0.51701,0.51709,0.51697,0.51704,70
2025-04-21 05:55:00,0.51707,0.51714,0.51701,0.51706,78
2025-04-21 05:56:00,0.51707,0.5172,0.51705,0.51713,63
2025-04-21 05:57:00,0.51713,0.51727,0.5171,0.51727,79
2025-04-21 05:58:00,0.51725,0.51732,0.51721,0.51732,64
2025-04-21 05:59:00,0.51732,0.51738,0.51728,0.51732,60
2025-04-21 06:00:00,0.51732,0.51735,0.51725,0.5173,69
2025-04-21 06:01:00,0.51731,0.51736,0.51724,0.51728,51
2025-04-21 06:02:00,0.51729,0.51734,0.51726,0.51734,45
2025-04-21 06:03:00,0.5173,0.51739,0.51722,0.51737,53
2025-04-21 06:04:00,0.51737,0.51745,0.51733,0.51743,69
2025-04-21 06:05:00,0.51744,0.51744,0.5172,0.51725,67
2025-04-21 06:06:00,0.51725,0.51725,0.51703,0.51706,57
2025-04-21 06:07:00,0.51707,0.51731,0.51705,0.51731,42
2025-04-21 06:08:00,0.51731,0.51747,0.51727,0.51742,55
2025-04-21 06:09:00,0.5174,0.51749,0.51735,0.51747,68
2025-04-21 06:10:00,0.51749,0.51753,0.51746,0.51751,61
2025-04-21 06:11:00,0.51751,0.51772,0.5175,0.51762,74
2025-04-21 06:12:00,0.51761,0.51781,0.51756,0.51771,73
2025-04-21 06:13:00,0.5177,0.51787,0.51769,0.51785,55
2025-04-21 06:14:00,0.51785,0.51795,0.51785,0.51794,57
2025-04-21 06:15:00,0.51794,0.51797,0.51779,0.5178,76
2025-04-21 06:16:00,0.51781,0.51785,0.51778,0.5178,57
2025-04-21 06:17:00,0.51778,0.51779,0.51766,0.51773,65
2025-04-21 06:18:00,0.51772,0.51778,0.5177,0.51777,54
2025-04-21 06:19:00,0.51778,0.51779,0.51762,0.51766,48
2025-04-21 06:20:00,0.51767,0.51772,0.5176,0.5176,51
2025-04-21 06:21:00,0.51759,0.51776,0.51759,0.51769,60
2025-04-21 06:22:00,0.51768,0.51774,0.5176,0.51761,46
2025-04-21 06:23:00,0.51762,0.51776,0.51756,0.51775,57
2025-04-21 06:24:00,0.51777,0.51787,0.51776,0.51787,74
2025-04-21 06:25:00,0.51785,0.51788,0.51781,0.51784,63
2025-04-21 06:26:00,0.51783,0.51802,0.51782,0.51801,62
2025-04-21 06:27:00,0.51801,0.51804,0.51793,0.51801,53
2025-04-21 06:28:00,0.51805,0.51812,0.51799,0.51809,47
2025-04-21 06:29:00,0.51808,0.51812,0.518,0.51811,56
2025-04-21 06:30:00,0.51811,0.51816,0.51803,0.51806,47
2025-04-21 06:31:00,0.51805,0.51812,0.51805,0.51806,36
2025-04-21 06:32:00,0.51806,0.51816,0.51805,0.51816,44
2025-04-21 06:33:00,0.51816,0.51819,0.51808,0.51811,58
2025-04-21 06:34:00,0.5181,0.51823,0.51807,0.51817,74
2025-04-21 06:35:00,0.51815,0.51817,0.51811,0.51812,50
2025-04-21 06:36:00,0.51815,0.51831,0.51814,0.51828,52
2025-04-21 06:37:00,0.51828,0.51852,0.51826,0.51847,90
2025-04-21 06:38:00,0.51847,0.51861,0.51841,0.51858,74
2025-04-21 06:39:00,0.51857,0.51879,0.51849,0.51873,82
2025-04-21 06:40:00,0.51872,0.51873,0.5186,0.51869,74
2025-04-21 06:41:00,0.51869,0.51875,0.51853,0.51855,100
2025-04-21 06:42:00,0.51854,0.51873,0.5185,0.51867,101
2025-04-21 06:43:00,0.51867,0.51877,0.51862,0.51866,55
2025-04-21 06:44:00,0.51866,0.51871,0.51862,0.51862,42
2025-04-21 06:45:00,0.51862,0.51875,0.5186,0.51872,50
2025-04-21 06:46:00,0.51876,0.51899,0.51876,0.51891,71
2025-04-21 06:47:00,0.5189,0.51891,0.51882,0.51887,51
2025-04-21 06:48:00,0.51887,0.51889,0.51876,0.5188,55
2025-04-21 06:49:00,0.5188,0.51887,0.51878,0.51881,46
2025-04-21 06:50:00,0.51881,0.51904,0.51881,0.51904,63
2025-04-21 06:51:00,0.51902,0.51908,0.51901,0.51903,61
2025-04-21 06:52:00,0.51901,0.51901,0.51888,0.51894,50
2025-04-21 06:53:00,0.51894,0.51905,0.51894,0.51905,51
2025-04-21 06:54:00,0.51905,0.51913,0.51905,0.51908,48
2025-04-21 06:55:00,0.5191,0.51925,0.51908,0.51923,55
2025-04-21 06:56:00,0.51923,0.51926,0.51917,0.51924,35
2025-04-21 06:57:00,0.51924,0.5193,0.51921,0.5193,50
2025-04-21 06:58:00,0.5193,0.51944,0.51923,0.51942,48
2025-04-21 06:59:00,0.5194,0.51946,0.51933,0.51936,57
2025-04-21 07:00:00,0.51936,0.51948,0.51936,0.51945,79
2025-04-21 07:01:00,0.51946,0.51949,0.51928,0.51928,42
2025-04-21 07:02:00,0.51928,0.51929,0.5191,0.51926,78
2025-04-21 07:03:00,0.51926,0.5194,0.51922,0.51936,81
2025-04-21 07:04:00,0.51935,0.51937,0.51923,0.5193,78
2025-04-21 07:05:00,0.51931,0.51933,0.51917,0.51931,50
2025-04-21 07:06:00,0.51932,0.51934,0.51917,0.51921,73
2025-04-21 07:07:00,0.51922,0.51931,0.51919,0.51925,84
2025-04-21 07:08:00,0.51925,0.51929,0.51902,0.51905,74
2025-04-21 07:09:00,0.51905,0.51913,0.51898,0.51911,82
2025-04-21 07:10:00,0.51912,0.51915,0.51904,0.51905,68
2025-04-21 07:11:00,0.51906,0.51912,0.51906,0.51908,74
2025-04-21 07:12:00,0.51908,0.51918,0.51906,0.51916,57
2025-04-21 07:13:00,0.51915,0.51921,0.5191,0.51914,66
2025-04-21 07:14:00,0.51914,0.51923,0.51914,0.51918,43
2025-04-21 07:15:00,0.51917,0.5192,0.519,0.519,64
2025-04-21 07:16:00,0.51902,0.51903,0.51886,0.51886,76
2025-04-21 07:17:00,0.51886,0.51903,0.51885,0.519,47
2025-04-21 07:18:00,0.519,0.51903,0.51894,0.51896,56
2025-04-21 07:19:00,0.51895,0.51903,0.51893,0.51902,55
2025-04-21 07:20:00,0.51902,0.51907,0.51893,0.519,59
2025-04-21 07:21:00,0.51899,0.51906,0.51899,0.51906,48
2025-04-21 07:22:00,0.51904,0.51906,0.51899,0.51905,36
2025-04-21 07:23:00,0.51904,0.51907,0.51877,0.51878,50
2025-04-21 07:24:00,0.5188,0.51883,0.51866,0.51869,50
2025-04-21 07:25:00,0.5187,0.51883,0.51867,0.51872,48
2025-04-21 07:26:00,0.51873,0.51883,0.51872,0.51878,44
2025-04-21 07:27:00,0.51877,0.51886,0.51877,0.51882,63
2025-04-21 07:28:00,0.51882,0.51883,0.51865,0.51872,44
2025-04-21 07:29:00,0.51871,0.51873,0.51867,0.5187,47
2025-04-21 07:30:00,0.5187,0.51888,0.51869,0.51886,66
2025-04-21 07:31:00,0.51886,0.51888,0.51874,0.51881,33
2025-04-21 07:32:00,0.51881,0.51887,0.5188,0.51884,51
2025-04-21 07:33:00,0.51884,0.51887,0.51874,0.51886,52
2025-04-21 07:34:00,0.51887,0.51895,0.5188,0.51881,50
2025-04-21 07:35:00,0.5188,0.5188,0.51871,0.51878,39
2025-04-21 07:36:00,0.51878,0.51881,0.51876,0.51878,41
2025-04-21 07:37:00,0.51879,0.5188,0.51869,0.51875,31
2025-04-21 07:38:00,0.51875,0.51875,0.51861,0.51863,38
2025-04-21 07:39:00,0.51861,0.51861,0.51855,0.51861,38
2025-04-21 07:40:00,0.5186,0.51861,0.51852,0.51852,37
2025-04-21 07:41:00,0.51853,0.51857,0.51848,0.51853,34
2025-04-21 07:42:00,0.51854,0.51857,0.51849,0.51854,52
2025-04-21 07:43:00,0.51854,0.51855,0.51842,0.51844,50
2025-04-21 07:44:00,0.51845,0.51857,0.51843,0.5185,68
2025-04-21 07:45:00,0.51851,0.51851,0.51847,0.51848,27
2025-04-21 07:46:00,0.51849,0.5185,0.51838,0.51844,52
2025-04-21 07:47:00,0.51844,0.51851,0.51842,0.51851,41
2025-04-21 07:48:00,0.51851,0.51869,0.51849,0.51869,39
2025-04-21 07:49:00,0.51869,0.51869,0.51855,0.51856,30
2025-04-21 07:50:00,0.51856,0.51859,0.51852,0.51853,26
2025-04-21 07:51:00,0.51852,0.51856,0.51846,0.51846,54
2025-04-21 07:52:00,0.51846,0.51847,0.51839,0.51842,58
2025-04-21 07:53:00,0.51841,0.51843,0.51836,0.51838,55
2025-04-21 07:54:00,0.51838,0.51847,0.51838,0.51846,46
2025-04-21 07:55:00,0.51847,0.51847,0.5184,0.51843,45
2025-04-21 07:56:00,0.51844,0.51846,0.51837,0.51843,42
2025-04-21 07:57:00,0.51844,0.51848,0.51841,0.51847,43
2025-04-21 07:58:00,0.51847,0.51849,0.51845,0.51846,40
2025-04-21 07:59:00,0.51845,0.51849,0.51837,0.51838,47
2025-04-21 08:00:00,0.51839,0.51845,0.51834,0.51834,61
2025-04-21 08:01:00,0.51834,0.51838,0.51829,0.5183,59
2025-04-21 08:02:00,0.5183,0.51836,0.51829,0.51831,53
2025-04-21 08:03:00,0.51831,0.51846,0.51831,0.51843,38
2025-04-21 08:04:00,0.5184,0.51841,0.51833,0.51834,61
2025-04-21 08:05:00,0.51835,0.51836,0.51826,0.51834,40
2025-04-21 08:06:00,0.51835,0.51844,0.51834,0.51839,51
2025-04-21 08:07:00,0.5184,0.51844,0.51835,0.51837,42
2025-04-21 08:08:00,0.5184,0.51843,0.51831,0.51834,47
2025-04-21 08:09:00,0.51833,0.51835,0.51827,0.51831,42
2025-04-21 08:10:00,0.51832,0.51839,0.5183,0.5183,50
2025-04-21 08:11:00,0.5183,0.51841,0.5183,0.51839,44
2025-04-21 08:12:00,0.51837,0.51838,0.51829,0.51833,37
2025-04-21 08:13:00,0.51831,0.51849,0.51827,0.51849,64
2025-04-21 08:14:00,0.51848,0.51854,0.51848,0.51854,49
2025-04-21 08:15:00,0.5185,0.51857,0.51842,0.51856,46
2025-04-21 08:16:00,0.51856,0.51857,0.51851,0.51855,41
2025-04-21 08:17:00,0.51853,0.51868,0.51852,0.51865,51
2025-04-21 08:18:00,0.51866,0.5187,0.51854,0.51868,52
2025-04-21 08:19:00,0.51867,0.51867,0.51854,0.51855,48
2025-04-21 08:20:00,0.51855,0.51859,0.51851,0.51856,32
2025-04-21 08:21:00,0.51857,0.51862,0.51854,0.51862,31
2025-04-21 08:22:00,0.51862,0.51865,0.5186,0.51862,25
2025-04-21 08:23:00,0.51863,0.51866,0.51853,0.51854,26
2025-04-21 08:24:00,0.51854,0.51863,0.51849,0.51863,38
2025-04-21 08:25:00,0.51864,0.51865,0.51855,0.51855,40
2025-04-21 08:26:00,0.51856,0.5186,0.51853,0.51857,28
2025-04-21 08:27:00,0.51857,0.51871,0.51857,0.51865,39
2025-04-21 08:28:00,0.51863,0.51865,0.51859,0.51865,43
2025-04-21 08:29:00,0.51865,0.51877,0.51862,0.51876,38
2025-04-21 08:30:00,0.51876,0.51879,0.51858,0.51868,89
2025-04-21 08:31:00,0.51868,0.51877,0.5186,0.51874,78
2025-04-21 08:32:00,0.51875,0.51875,0.51861,0.51862,68
2025-04-21 08:33:00,0.51862,0.51876,0.5186,0.51872,66
2025-04-21 08:34:00,0.51871,0.51873,0.51853,0.51853,53
2025-04-21 08:35:00,0.51854,0.51865,0.51852,0.51859,39
2025-04-21 08:36:00,0.51859,0.5186,0.51843,0.51856,49
2025-04-21 08:37:00,0.51858,0.51871,0.51856,0.51865,59
2025-04-21 08:38:00,0.51865,0.51868,0.5186,0.51868,37
2025-04-21 08:39:00,0.51867,0.5187,0.5186,0.51868,74
2025-04-21 08:40:00,0.51863,0.51871,0.51857,0.5186,41
2025-04-21 08:41:00,0.5186,0.51861,0.51846,0.51852,69
2025-04-21 08:42:00,0.51851,0.51868,0.51847,0.51863,77
2025-04-21 08:43:00,0.51862,0.51883,0.51862,0.51883,65
2025-04-21 08:44:00,0.51881,0.51895,0.51881,0.51891,50
2025-04-21 08:45:00,0.51891,0.51903,0.51889,0.51898,62
2025-04-21 08:46:00,0.519,0.51905,0.51894,0.51899,72
2025-04-21 08:47:00,0.51899,0.51909,0.51892,0.51904,68
2025-04-21 08:48:00,0.51904,0.51914,0.51904,0.51913,60
2025-04-21 08:49:00,0.51914,0.51924,0.51908,0.51911,48
2025-04-21 08:50:00,0.51909,0.51928,0.51904,0.51923,71
2025-04-21 08:51:00,0.51922,0.51925,0.51904,0.51905,92
2025-04-21 08:52:00,0.51905,0.5192,0.51905,0.51912,94
2025-04-21 08:53:00,0.51913,0.51913,0.51903,0.51907,80
2025-04-21 08:54:00,0.51906,0.51911,0.51902,0.51908,71
2025-04-21 08:55:00,0.51904,0.51915,0.51904,0.51908,66
2025-04-21 08:56:00,0.51909,0.51917,0.51908,0.51914,64
2025-04-21 08:57:00,0.51913,0.51926,0.51911,0.51926,46
2025-04-21 08:58:00,0.51925,0.51934,0.51908,0.51923,78
2025-04-21 08:59:00,0.51922,0.5193,0.51916,0.51917,62
2025-04-21 09:00:00,0.51927,0.51944,0.51917,0.51943,105
2025-04-21 09:01:00,0.51944,0.5195,0.51934,0.51935,82
2025-04-21 09:02:00,0.51936,0.51945,0.5193,0.51936,86
2025-04-21 09:03:00,0.51934,0.51948,0.51923,0.51929,112
2025-04-21 09:04:00,0.51929,0.51939,0.5192,0.51921,74
2025-04-21 09:05:00,0.51922,0.51948,0.51922,0.51946,55
2025-04-21 09:06:00,0.51948,0.51948,0.51938,0.51938,29
2025-04-21 09:07:00,0.51938,0.5194,0.51927,0.5193,64
2025-04-21 09:08:00,0.51923,0.5193,0.51917,0.51919,66
2025-04-21 09:09:00,0.51919,0.51936,0.51919,0.51923,63
2025-04-21 09:10:00,0.51924,0.51933,0.51922,0.51933,68
2025-04-21 09:11:00,0.51933,0.51936,0.51927,0.51933,83
2025-04-21 09:12:00,0.51934,0.51935,0.51919,0.51929,92
2025-04-21 09:13:00,0.51928,0.51941,0.51916,0.51938,83
2025-04-21 09:14:00,0.51938,0.51946,0.51934,0.51934,66
2025-04-21 09:15:00,0.51931,0.51943,0.51931,0.51936,56
2025-04-21 09:16:00,0.51936,0.51939,0.51928,0.51932,77
2025-04-21 09:17:00,0.51931,0.51932,0.51912,0.51913,53
2025-04-21 09:18:00,0.51913,0.51936,0.51913,0.51935,90
2025-04-21 09:19:00,0.51935,0.51935,0.51914,0.51914,55
2025-04-21 09:20:00,0.51914,0.51922,0.51909,0.51922,61
2025-04-21 09:21:00,0.51922,0.51958,0.51921,0.51957,62
2025-04-21 09:22:00,0.51955,0.51961,0.51928,0.5193,72
2025-04-21 09:23:00,0.51928,0.5193,0.51922,0.51923,51
2025-04-21 09:24:00,0.51922,0.51953,0.51922,0.51951,94
2025-04-21 09:25:00,0.51953,0.51954,0.51937,0.51938,80
2025-04-21 09:26:00,0.51937,0.51939,0.51926,0.51931,59
2025-04-21 09:27:00,0.51932,0.51935,0.51922,0.51931,74
2025-04-21 09:28:00,0.5193,0.51944,0.5193,0.51944,64
2025-04-21 09:29:00,0.51943,0.51966,0.51943,0.51954,45
2025-04-21 09:30:00,0.5196,0.5196,0.51948,0.51952,63
2025-04-21 09:31:00,0.51952,0.5196,0.51948,0.51954,70
2025-04-21 09:32:00,0.51956,0.51958,0.51949,0.51953,66
2025-04-21 09:33:00,0.51952,0.51953,0.51941,0.51946,47
2025-04-21 09:34:00,0.51947,0.5196,0.51938,0.51957,43
2025-04-21 09:35:00,0.51956,0.51959,0.51943,0.51946,55
2025-04-21 09:36:00,0.51945,0.51948,0.51936,0.51943,59
2025-04-21 09:37:00,0.51942,0.51945,0.51936,0.51936,37
2025-04-21 09:38:00,0.51937,0.51957,0.51936,0.51952,58
2025-04-21 09:39:00,0.51952,0.51955,0.51948,0.51953,44
2025-04-21 09:40:00,0.51954,0.51957,0.5195,0.51955,50
2025-04-21 09:41:00,0.51955,0.51969,0.51955,0.51966,50
2025-04-21 09:42:00,0.51966,0.51967,0.51949,0.5195,56
2025-04-21 09:43:00,0.5195,0.51967,0.5195,0.51966,44
2025-04-21 09:44:00,0.51968,0.5197,0.51951,0.51952,35
2025-04-21 09:45:00,0.51952,0.51958,0.5195,0.51954,46
2025-04-21 09:46:00,0.51955,0.5197,0.5195,0.51964,62
2025-04-21 09:47:00,0.51964,0.51964,0.5195,0.51951,49
2025-04-21 09:48:00,0.5195,0.51952,0.51943,0.51948,60
2025-04-21 09:49:00,0.51948,0.51951,0.51946,0.51946,57
2025-04-21 09:50:00,0.51944,0.51946,0.51933,0.5194,56
2025-04-21 09:51:00,0.51939,0.5194,0.51934,0.51935,41
2025-04-21 09:52:00,0.51937,0.51943,0.51932,0.51933,56
2025-04-21 09:53:00,0.51934,0.51938,0.5193,0.51931,53
2025-04-21 09:54:00,0.51931,0.51944,0.51931,0.5194,70
2025-04-21 09:55:00,0.51939,0.51945,0.51936,0.51943,56
2025-04-21 09:56:00,0.51944,0.51952,0.51937,0.51938,68
2025-04-21 09:57:00,0.51939,0.51957,0.51935,0.51954,69
2025-04-21 09:58:00,0.51953,0.51962,0.51953,0.51962,53
2025-04-21 09:59:00,0.51963,0.51968,0.5195,0.51952,84
2025-04-21 10:00:00,0.51953,0.51959,0.51946,0.51959,99
2025-04-21 10:01:00,0.51958,0.51958,0.51943,0.51946,86
2025-04-21 10:02:00,0.51948,0.51952,0.51933,0.51936,68
2025-04-21 10:03:00,0.51936,0.51942,0.51928,0.5194,80
2025-04-21 10:04:00,0.5194,0.51941,0.51917,0.51925,56
2025-04-21 10:05:00,0.51924,0.51924,0.51912,0.51917,89
2025-04-21 10:06:00,0.51915,0.5192,0.51907,0.51914,51
2025-04-21 10:07:00,0.51912,0.51914,0.51905,0.5191,54
2025-04-21 10:08:00,0.51907,0.5191,0.51895,0.51896,66
2025-04-21 10:09:00,0.51895,0.51902,0.51894,0.51899,55
2025-04-21 10:10:00,0.51898,0.51902,0.51894,0.51896,76
2025-04-21 10:11:00,0.51897,0.519,0.51889,0.51898,69
2025-04-21 10:12:00,0.51897,0.51901,0.5189,0.51894,55
2025-04-21 10:13:00,0.5189,0.51893,0.51875,0.51875,62
2025-04-21 10:14:00,0.51875,0.51875,0.51864,0.51867,48
2025-04-21 10:15:00,0.51866,0.51872,0.51856,0.51858,57
2025-04-21 10:16:00,0.51858,0.51858,0.51846,0.51858,60
2025-04-21 10:17:00,0.51857,0.51859,0.51849,0.51856,64
2025-04-21 10:18:00,0.51856,0.5186,0.51846,0.51847,57
2025-04-21 10:19:00,0.51847,0.51861,0.51846,0.51861,66
2025-04-21 10:20:00,0.51861,0.51868,0.51856,0.51859,56
2025-04-21 10:21:00,0.51858,0.5186,0.51849,0.51854,54
2025-04-21 10:22:00,0.51856,0.51858,0.51841,0.51845,106
2025-04-21 10:23:00,0.51846,0.51855,0.51841,0.51851,84
2025-04-21 10:24:00,0.51849,0.5185,0.51834,0.51841,71
2025-04-21 10:25:00,0.51841,0.51852,0.51836,0.51846,81
2025-04-21 10:26:00,0.51845,0.51852,0.51842,0.51842,61
2025-04-21 10:27:00,0.51843,0.51843,0.51831,0.51832,51
2025-04-21 10:28:00,0.51831,0.51831,0.51819,0.51819,45
2025-04-21 10:29:00,0.51821,0.51834,0.51821,0.51833,67
2025-04-21 10:30:00,0.51833,0.51838,0.5182,0.5182,63
2025-04-21 10:31:00,0.51821,0.51842,0.51818,0.51842,65
2025-04-21 10:32:00,0.51842,0.51845,0.51832,0.51841,68
2025-04-21 10:33:00,0.51838,0.51858,0.51838,0.51844,73
2025-04-21 10:34:00,0.51844,0.51856,0.51843,0.51849,83
2025-04-21 10:35:00,0.51847,0.5186,0.51847,0.51857,54
2025-04-21 10:36:00,0.51858,0.51858,0.51846,0.51852,35
2025-04-21 10:37:00,0.51853,0.51868,0.51853,0.51868,40
2025-04-21 10:38:00,0.51868,0.51871,0.51863,0.51864,60
2025-04-21 10:39:00,0.51864,0.51869,0.51851,0.51852,48
2025-04-21 10:40:00,0.51852,0.51856,0.51837,0.51846,62
2025-04-21 10:41:00,0.5185,0.51855,0.51843,0.51854,45
2025-04-21 10:42:00,0.51853,0.51854,0.51842,0.51848,69
2025-04-21 10:43:00,0.51844,0.51851,0.51839,0.51841,88
2025-04-21 10:44:00,0.51844,0.51844,0.51834,0.51838,42
2025-04-21 10:45:00,0.51843,0.51847,0.51829,0.51839,96
2025-04-21 10:46:00,0.5184,0.51871,0.5184,0.51865,76
2025-04-21 10:47:00,0.51865,0.51878,0.51861,0.51861,58
2025-04-21 10:48:00,0.51861,0.51882,0.51854,0.51854,65
2025-04-21 10:49:00,0.51853,0.51873,0.51852,0.51867,47
2025-04-21 10:50:00,0.51864,0.51864,0.5184,0.51849,68
2025-04-21 10:51:00,0.51849,0.51873,0.51849,0.51861,54
2025-04-21 10:52:00,0.5186,0.51861,0.51841,0.51842,55
2025-04-21 10:53:00,0.5184,0.51845,0.51836,0.5184,57
2025-04-21 10:54:00,0.5184,0.51845,0.51835,0.51844,62
2025-04-21 10:55:00,0.51844,0.51857,0.51838,0.51847,58
2025-04-21 10:56:00,0.51847,0.51849,0.51824,0.51833,62
2025-04-21 10:57:00,0.51831,0.51831,0.51748,0.51758,132
2025-04-21 10:58:00,0.51753,0.51769,0.51731,0.51741,187
2025-04-21 10:59:00,0.51744,0.51747,0.51726,0.51732,138
2025-04-21 11:00:00,0.51734,0.51755,0.51729,0.51745,122
2025-04-21 11:01:00,0.5174,0.51741,0.51705,0.51707,113
2025-04-21 11:02:00,0.51702,0.51734,0.51701,0.51732,102
2025-04-21 11:03:00,0.51732,0.51748,0.51726,0.51745,93
2025-04-21 11:04:00,0.5174,0.5175,0.51739,0.51748,90
2025-04-21 11:05:00,0.51748,0.51763,0.51747,0.51756,68
2025-04-21 11:06:00,0.51757,0.5178,0.51753,0.51776,78
2025-04-21 11:07:00,0.51777,0.51802,0.51776,0.51785,82
2025-04-21 11:08:00,0.51785,0.51792,0.51778,0.51778,59
2025-04-21 11:09:00,0.51776,0.51782,0.51752,0.51752,76
2025-04-21 11:10:00,0.51755,0.51786,0.51754,0.51783,80
2025-04-21 11:11:00,0.51782,0.518,0.51775,0.51799,69
2025-04-21 11:12:00,0.518,0.51811,0.518,0.51808,60
2025-04-21 11:13:00,0.51807,0.51807,0.51796,0.51802,57
2025-04-21 11:14:00,0.51799,0.518,0.51792,0.51794,73
2025-04-21 11:15:00,0.51794,0.51815,0.51791,0.51813,75
2025-04-21 11:16:00,0.51813,0.51821,0.51802,0.51806,105
2025-04-21 11:17:00,0.51807,0.51813,0.51771,0.51773,65
2025-04-21 11:18:00,0.51774,0.5179,0.51773,0.51789,75
2025-04-21 11:19:00,0.51787,0.51797,0.51778,0.51785,66
2025-04-21 11:20:00,0.51785,0.51788,0.51762,0.5177,81
2025-04-21 11:21:00,0.5177,0.51778,0.51761,0.51761,69
2025-04-21 11:22:00,0.5176,0.51775,0.5176,0.51774,57
2025-04-21 11:23:00,0.51774,0.51801,0.51773,0.51798,57
2025-04-21 11:24:00,0.51798,0.5181,0.51793,0.51793,70
2025-04-21 11:25:00,0.51791,0.51806,0.51784,0.51792,73
2025-04-21 11:26:00,0.51791,0.51791,0.51774,0.51779,62
2025-04-21 11:27:00,0.51778,0.51781,0.51767,0.51772,70
2025-04-21 11:28:00,0.5177,0.51773,0.51752,0.51753,53
